id,name,city,query_usada,latitude,longitude,status
497ab9ba-c3d7-48b8-a5b3-9972d6b90c43,Inmaculado Corazón de María,La Vanguardia,"La Vanguardia, Santa Fe, Argentina",-33.3582473,-60.6568433,ok_ciudad
f637afaf-0999-42ee-8733-51c8382a982c,Asunción de la Virgen María,Arroyo Seco,"Arroyo Seco, Santa Fe, Argentina",-33.154614,-60.5082223,ok_ciudad
bf06a7b2-5edc-4116-95e5-28db9945165d,Ntra. Sra. de Fátima,Villa Constitución,"Villa Constitución, Santa Fe, Argentina",-33.227206,-60.3298225,ok_ciudad
6976d7f6-67bc-4a03-b7da-4e486fa63bc4,Ntra. Sra. del Carmen Timbúes,Timbues,"Timbues, Santa Fe, Argentina",-32.6674546,-60.7957434,ok_ciudad
4d7881ad-99db-47ca-9764-5cd4cab69da8,Ntra. Sra. de Fátima,Puerto General San Martín,"Puerto General San Martín, Santa Fe, Argentina",-32.7116197,-60.7341243,ok_ciudad
6b2e6dd9-bc3e-4423-8d4e-b5690369d2b0,Ntra. Sra. de Luján,Fighiera,"Fighiera, Santa Fe, Argentina",-33.1937547,-60.469476,ok_ciudad
386d9786-2cb8-4f31-8691-c7e307788e5b,Ntra. Sra. del Carmen,Godoy,"Godoy, Santa Fe, Argentina",-33.3671562,-60.5092356,ok_ciudad
121de8ff-c477-49b1-8762-ad856a8200d8,Sta. Teresita,Empalme V.C.,"Empalme V.C., Santa Fe, Argentina",,,no_encontrado
25d9b6b0-7a8b-4e92-b504-dffa35862711,Capilla San José,Arroyo Seco,"Arroyo Seco, Santa Fe, Argentina",-33.154614,-60.5082223,ok_ciudad
23797583-6cfd-4db5-8ce4-87286652365f,Capilla Medalla Milagrosa,Arroyo Seco,"Arroyo Seco, Santa Fe, Argentina",-33.154614,-60.5082223,ok_ciudad
0b2ee923-fd3f-4fd1-a575-85dfd8eabff2,Capilla María Auxiliadora,Arroyo Seco,"Arroyo Seco, Santa Fe, Argentina",-33.154614,-60.5082223,ok_ciudad
e19bb7e6-5b99-49b6-9597-1d411394a21f,Capilla San Cayetano,Arroyo Seco,"Arroyo Seco, Santa Fe, Argentina",-33.154614,-60.5082223,ok_ciudad
5fc7f044-6e87-4298-8e4b-6f5edf2daa02,Capilla Ntra. Sra. de Lourdes,Arroyo Seco,"Arroyo Seco, Santa Fe, Argentina",-33.154614,-60.5082223,ok_ciudad
d1083ce4-441c-428a-8b77-e0ac8883c19a,Capilla Santa Rita,Arroyo Seco,"Arroyo Seco, Santa Fe, Argentina",-33.154614,-60.5082223,ok_ciudad
6f629a10-5b84-409d-aa1a-6db43e627e6b,Capilla Santa Lucía,Arroyo Seco,"Arroyo Seco, Santa Fe, Argentina",-33.154614,-60.5082223,ok_ciudad
2f82c072-eced-462b-8397-cfbb2d50b893,Capilla Ntra. Sra. de La Merced,Sanford,"Sanford, Santa Fe, Argentina",-33.1460495,-61.2772071,ok_ciudad
bfbf4b06-a6b3-4ec9-9513-e1e6d2f0bf2d,Capilla Virgen de Lourdes,Arteaga,"Arteaga, Santa Fe, Argentina",-33.089917,-61.7922017,ok_ciudad
0cde1e90-a610-4c4c-9996-c2a3c45c5d07,Oratorio Santa Ana,Arteaga,"Arteaga, Santa Fe, Argentina",-33.089917,-61.7922017,ok_ciudad
a82deb98-3eea-4ddc-abba-701ddf39b42e,Iglesia Inmaculada Concepción,La Vanguardia,"La Vanguardia, Santa Fe, Argentina",-33.3582473,-60.6568433,ok_ciudad
504d794f-e04a-47b5-82f5-2d60a7c52a52,Iglesia Ntra. Sra. de Luján,La Vanguardia,"La Vanguardia, Santa Fe, Argentina",-33.3582473,-60.6568433,ok_ciudad
2f0a4100-d3db-4ee6-8938-ddb6687cc35b,Iglesia Sagrado Corazón,La Vanguardia,"La Vanguardia, Santa Fe, Argentina",-33.3582473,-60.6568433,ok_ciudad
0fab2781-e4b1-4fa9-841f-98638fbfedac,Capilla San Cayetano,Las Parejas,"Las Parejas, Santa Fe, Argentina",-32.6818723,-61.5206966,ok_ciudad
32f193b9-e10b-40a0-b833-c1ce09d10427,Capilla Jesús Misericordioso,Casilda,"Casilda, Santa Fe, Argentina",-33.0443368,-61.1641779,ok_ciudad
6a96508a-2c90-4934-8654-1e36171ff12a,Capilla Sagrado Corazón de Jesús,Villa Constitución,"Villa Constitución, Santa Fe, Argentina",-33.227206,-60.3298225,ok_ciudad
b7888d58-c547-40a5-b4ff-16831e9af34e,Capilla Ntro. Señor de los Milagros de Mailín,Las Parejas,"Las Parejas, Santa Fe, Argentina",-32.6818723,-61.5206966,ok_ciudad
98de0018-8aba-4b97-9bcb-d1d741adebea,Iglesia San Roque,Cañada de Gomez,"Cañada de Gomez, Santa Fe, Argentina",-32.8234448,-61.3905125,ok_ciudad
6113f078-6f21-47be-aa54-3cb2a4250193,Ermita María Auxiliadora,Colonia Medici,"Colonia Medici, Santa Fe, Argentina",-32.5963729,-61.3764853,ok_ciudad
6c9e2c81-5610-42f7-9652-492551b25d1d,Capilla San José,Villa Constitución,"Villa Constitución, Santa Fe, Argentina",-33.227206,-60.3298225,ok_ciudad
978e8396-91a4-4755-90f0-0cf1ba37172a,Capilla San Lorenzo Mártir,Villa Constitución,"Villa Constitución, Santa Fe, Argentina",-33.227206,-60.3298225,ok_ciudad
